index,offsetRange,CentroidLabelIndex_entireUnits,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename,year,chordName,pc-labels,color,newCentroidIndex
899,909.0 to 909.8333332999997,12,"[1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0]",1,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,AminTriad,ACE,steelblue,14
900,910.0 to 910.8333332999997,16,"[0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1]",1,bMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,chr,FGAB,mediumpurple,10
901,911.0 to 911.625,16,"[0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1]",1,gMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,chr,FGAB,mediumpurple,10
902,912.0 to 912.875,16,"[0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0]",1,aMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,chr,FGAB,mediumpurple,10
903,913.0 to 913.75,2,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",9,fMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,2/4ofCmaj,DF,green,4
904,914.0 to 914.8333332999997,18,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",4,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,V-IofC,D-GBC,crimson,11
905,915.0 to 915.75,16,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]",1,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,chr,FGAB,mediumpurple,10
906,916.0 to 916.75,15,"[1, 1, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0]",5,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj1-4tet,C-DEF,blue,3
907,917.0 to 917.75,15,"[1, 1, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0]",5,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj1-4tet,C-DEF,blue,3
908,918.0 to 918.75,19,"[0, 0, 1, 0, 0, 3, 0, 1, 0, 1, 0, 0]",5,fMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,4ofC,F-AC,cyan,1
909,919.0 to 919.75,11,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0]",1,e-Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,iv_ofDmin,GBb-C#D,yellow,0
910,920.0 to 920.875,1,"[1, 0, 0, 1, 1, 0, 2, 2, 0, 0, 0, 0]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-IV/vii,F#G-ACE,salmon,16
911,921.0 to 921.875,1,"[1, 0, 0, 1, 1, 0, 2, 2, 0, 0, 0, 0]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-IV/vii,F#G-ACE,salmon,16
912,922.0 to 922.75,3,"[0, 0, 0, 0, 1, 0, 0, 3, 0, 1, 1, 0]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9
913,923.0 to 923.75,11,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0]",1,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,iv_ofDmin,GBb-C#D,yellow,0
914,924.0 to 924.875,12,"[1, 0, 0, 0, 1, 1, 0, 0, 2, 2, 0, 0]",8,g#Minor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,AminTriad,ACE,steelblue,14
915,925.0 to 925.75,12,"[1, 0, 0, 0, 1, 1, 0, 0, 2, 2, 0, 0]",8,g#Minor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,AminTriad,ACE,steelblue,14
916,926.0 to 926.875,9,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 1]",8,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,6-1ofC,A-CF,deepskyblue,7
917,927.0 to 927.75,13,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",7,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj5-1tet,BC-AG,darkviolet,12
918,928.0 to 928.75,1,"[2, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0, 0]",0,g#Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-IV/vii,F#G-ACE,salmon,16
919,929.0 to 929.75,8,"[2, 0, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0]",0,g#Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2
920,930.0 to 930.75,0,"[1, 0, 1, 2, 0, 0, 1, 0, 1, 0, 0, 0]",0,g#Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,VofG,D-F#A,greenyellow,15
921,931.0 to 931.875,8,"[2, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0]",0,g#Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2
922,932.0 to 932.75,3,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1]",2,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9
923,933.0 to 933.5,3,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1]",2,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9
924,934.0 to 934.75,16,"[0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0]",1,aMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,chr,FGAB,mediumpurple,10
925,935.0 to 935.875,2,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0]",9,fMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,2/4ofCmaj,DF,green,4
926,936.0 to 936.75,3,"[0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 1]",2,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9
927,937.0 to 937.75,4,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8
928,938.0 to 938.75,4,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]",1,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8
929,939.0 to 939.875,18,"[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",4,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,V-IofC,D-GBC,crimson,11
930,940.0 to 940.75,4,"[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8
931,941.0 to 941.75,4,"[0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8
932,942.0 to 942.75,13,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1]",7,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj5-1tet,BC-AG,darkviolet,12
933,943.0 to 943.75,13,"[1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1]",7,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj5-1tet,BC-AG,darkviolet,12
934,944.0 to 944.75,4,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 1]",6,gMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8
935,945.0 to 945.875,17,"[2, 0, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,CmajTriad,CEG,blueviolet,5
936,946.0 to 946.75,3,"[0, 0, 1, 0, 0, 1, 0, 2, 0, 1, 0, 0]",2,fMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9
937,947.0 to 947.875,3,"[0, 0, 0, 0, 0, 1, 0, 2, 0, 1, 0, 2]",2,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9
938,948.0 to 948.75,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",7,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8
939,949.0 to 949.875,8,"[4, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2
940,950.0 to 950.875,17,"[2, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,CmajTriad,CEG,blueviolet,5
941,951.0 to 951.75,8,"[4, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2
942,952.0 to 952.75,13,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",7,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj5-1tet,BC-AG,darkviolet,12
943,953.0 to 953.875,19,"[2, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0]",5,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,4ofC,F-AC,cyan,1
944,954.0 to 954.875,9,"[4, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0]",8,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,6-1ofC,A-CF,deepskyblue,7
945,955.0 to 955.75,19,"[2, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0]",5,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,4ofC,F-AC,cyan,1
946,956.0 to 956.875,3,"[0, 0, 1, 0, 1, 1, 0, 3, 0, 1, 0, 0]",2,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9
947,957.0 to 957.75,4,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8
948,958.0 to 958.75,3,"[1, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9
949,959.0 to 959.5,3,"[0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 1]",2,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9
950,960.0 to 960.75,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",7,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8
951,961.0 to 961.875,8,"[4, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2
952,962.0 to 962.875,17,"[2, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,CmajTriad,CEG,blueviolet,5
953,963.0 to 963.75,8,"[4, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2
954,964.0 to 964.75,13,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",7,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj5-1tet,BC-AG,darkviolet,12
955,965.0 to 965.875,19,"[2, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0]",5,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,4ofC,F-AC,cyan,1
956,966.0 to 966.875,9,"[4, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0]",8,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,6-1ofC,A-CF,deepskyblue,7
957,967.0 to 967.75,19,"[2, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0]",5,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,4ofC,F-AC,cyan,1
958,968.0 to 968.875,3,"[0, 0, 1, 0, 1, 1, 0, 3, 0, 1, 0, 0]",2,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9
959,969.0 to 969.75,4,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8
960,970.0 to 970.75,3,"[1, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9
961,971.0 to 971.625,3,"[0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 1]",2,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9
962,972.0 to 972.875,18,"[2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2]",4,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,V-IofC,D-GBC,crimson,11
963,973.0 to 973.875,3,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2]",2,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9
964,974.0 to 974.875,10,"[0, 0, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj2-5tet,DEFG,violet,6
965,975.0 to 975.875,15,"[2, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0]",3,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj1-4tet,C-DEF,blue,3
966,976.0 to 976.25,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",7,eMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj3rd5th,BD-G,gold,17
967,977.0 to 977.875,5,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",4,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj3rd5th,BD-G,gold,17
968,978.0 to 978.0,8,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2
969,979.0 to 979.875,4,"[1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8
970,980.0 to 980.875,9,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",8,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,6-1ofC,A-CF,deepskyblue,7
971,981.0 to 981.5,16,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",1,c#Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,chr,FGAB,mediumpurple,10
972,982.0 to 982.625,1,"[1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]",0,g#Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-IV/vii,F#G-ACE,salmon,16
973,983.0 to 983.5,13,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",7,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj5-1tet,BC-AG,darkviolet,12
974,984.0 to 984.75,4,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8
975,985.0 to 985.75,4,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8
976,986.0 to 986.875,10,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",4,gMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj2-5tet,DEFG,violet,6
977,987.0 to 987.875,10,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",4,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj2-5tet,DEFG,violet,6
978,988.0 to 988.75,8,"[3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",3,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2
979,989.0 to 989.75,9,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0]",8,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,6-1ofC,A-CF,deepskyblue,7
980,990.0 to 990.875,19,"[0, 0, 0, 0, 1, 3, 0, 0, 0, 1, 0, 0]",5,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,4ofC,F-AC,cyan,1
981,991.0 to 991.875,2,"[1, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0]",5,b-Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,2/4ofCmaj,DF,green,4
982,992.0 to 992.875,6,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 3]",4,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,GmajTriad,GBD,orange,13
983,993.0 to 993.75,5,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3]",7,eMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj3rd5th,BD-G,gold,17
984,994.0 to 994.875,8,"[3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2
985,995.0 to 995.75,8,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",3,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2
986,996.0 to 996.625,19,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0]",8,fMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,4ofC,F-AC,cyan,1
987,997.0 to 997.5,9,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0]",8,c#Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,6-1ofC,A-CF,deepskyblue,7
988,998.0 to 998.5,9,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0]",8,c#Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,6-1ofC,A-CF,deepskyblue,7
989,999.0 to 999.5,13,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",7,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj5-1tet,BC-AG,darkviolet,12
990,1000.0 to 1000.75,9,"[2, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",0,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,6-1ofC,A-CF,deepskyblue,7
991,1001.0 to 1001.5,13,"[2, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 2]",7,bMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj5-1tet,BC-AG,darkviolet,12
992,1002.0 to 1002.5,13,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",7,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj5-1tet,BC-AG,darkviolet,12
993,1003.0 to 1003.5,0,"[0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]",4,g#Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,VofG,D-F#A,greenyellow,15
994,1004.0 to 1004.75,17,"[2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,CmajTriad,CEG,blueviolet,5
995,1005.0 to 1005.875,17,"[2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,CmajTriad,CEG,blueviolet,5
996,1006.0 to 1006.875,17,"[2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,CmajTriad,CEG,blueviolet,5
997,1007.0 to 1007.75,17,"[2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,CmajTriad,CEG,blueviolet,5
998,1008.0 to 1008.875,10,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",4,gMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj2-5tet,DEFG,violet,6
999,1009.0 to 1009.875,10,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",4,gMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj2-5tet,DEFG,violet,6
1000,1010.0 to 1010.875,10,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",4,gMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj2-5tet,DEFG,violet,6
1001,1011.0 to 1011.875,10,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",4,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj2-5tet,DEFG,violet,6
1002,1012.0 to 1012.0,8,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2
1003,1013.0 to 1013.75,8,"[3, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",3,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2
1004,1014.0 to 1014.75,2,"[0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 2]",4,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,2/4ofCmaj,DF,green,4
1005,1015.0 to 1015.75,7,"[2, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0]",8,dMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,V7ofG,DF#AC,lime,18
1006,1016.0 to 1016.625,3,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",2,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9
1007,1017.0 to 1017.5,3,"[0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 1]",2,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9
1008,1018.0 to 1018.125,8,"[4, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2
1009,1019.0 to 1019.0,8,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2
